id	popularity	frequency_short	units_short	seasonal_adjustment_short	name	title
85920	1	Q		NSA	SUBLPDCIRSGNLGNQ	Number of Large Domestic Banks That Reported Stronger Commercial and Industrial Loan Demand and Reported That Decreased Customer Internally Generated Funds Was Not an Important Reason
85905	1	Q		NSA	SUBLPDCIRSASLGNQ	Number of Large Domestic Banks That Reported Stronger Commercial and Industrial Loan Demand and Reported That Increased Customer Accounts Receivable Financing Needs Was a Somewhat Important Reason
85908	1	Q		NSA	SUBLPDCIRSAVLGNQ	Number of Large Domestic Banks That Reported Stronger Commercial and Industrial Loan Demand and Reported That Increased Customer Accounts Receivable Financing Needs Was a Very Important Reason
85902	1	Q		NSA	SUBLPDCIRSANLGNQ	Number of Large Domestic Banks That Reported Stronger Commercial and Industrial Loan Demand and Reported That Increased Customer Accounts Receivable Financing Needs Was Not an Important Reason
85932	1	Q		NSA	SUBLPDCIRSISLGNQ	Number of Large Domestic Banks That Reported Stronger Commercial and Industrial Loan Demand and Reported That Increased Customer Inventory Financing Needs Was a Somewhat Important Reason
85935	1	Q		NSA	SUBLPDCIRSIVLGNQ	Number of Large Domestic Banks That Reported Stronger Commercial and Industrial Loan Demand and Reported That Increased Customer Inventory Financing Needs Was a Very Important Reason
85929	1	Q		NSA	SUBLPDCIRSINLGNQ	Number of Large Domestic Banks That Reported Stronger Commercial and Industrial Loan Demand and Reported That Increased Customer Inventory Financing Needs Was Not an Important Reason
85914	1	Q		NSA	SUBLPDCIRSESLGNQ	Number of Large Domestic Banks That Reported Stronger Commercial and Industrial Loan Demand and Reported That Increased Customer Investment in Plant or Equipment Was a Somewhat Important Reason
85917	1	Q		NSA	SUBLPDCIRSEVLGNQ	Number of Large Domestic Banks That Reported Stronger Commercial and Industrial Loan Demand and Reported That Increased Customer Investment in Plant or Equipment Was a Very Important Reason
85911	1	Q		NSA	SUBLPDCIRSENLGNQ	Number of Large Domestic Banks That Reported Stronger Commercial and Industrial Loan Demand and Reported That Increased Customer Investment in Plant or Equipment Was Not an Important Reason
85941	1	Q		NSA	SUBLPDCIRSMSLGNQ	Number of Large Domestic Banks That Reported Stronger Commercial and Industrial Loan Demand and Reported That Increased Customer Merger or Acquisition Financing Needs Was a Somewhat Important Reason
85944	1	Q		NSA	SUBLPDCIRSMVLGNQ	Number of Large Domestic Banks That Reported Stronger Commercial and Industrial Loan Demand and Reported That Increased Customer Merger or Acquisition Financing Needs Was a Very Important Reason
85938	1	Q		NSA	SUBLPDCIRSMNLGNQ	Number of Large Domestic Banks That Reported Stronger Commercial and Industrial Loan Demand and Reported That Increased Customer Merger or Acquisition Financing Needs Was Not an Important Reason
85950	1	Q		NSA	SUBLPDCIRSPSLGNQ	Number of Large Domestic Banks That Reported Stronger Commercial and Industrial Loan Demand and Reported That Increased Customers' Precautionary Demand for Cash and Liquidity Was a Somewhat Important Reason
85953	1	Q		NSA	SUBLPDCIRSPVLGNQ	Number of Large Domestic Banks That Reported Stronger Commercial and Industrial Loan Demand and Reported That Increased Customers' Precautionary Demand for Cash and Liquidity Was a Very Important Reason
85947	1	Q		NSA	SUBLPDCIRSPNLGNQ	Number of Large Domestic Banks That Reported Stronger Commercial and Industrial Loan Demand and Reported That Increased Customers' Precautionary Demand for Cash and Liquidity Was Not an Important Reason
86112	1	Q		NSA	SUBLPDCIRWRSLGNQ	Number of Large Domestic Banks That Reported Weaker Commercial and Industrial Loan Demand and Reported That Customers' Transitioning From Commercial and Industrial Loans to Commercial Real Estate Loans Was a Somewhat Important Reason (DISCONTINUED)
86115	1	Q		NSA	SUBLPDCIRWRVLGNQ	Number of Large Domestic Banks That Reported Weaker Commercial and Industrial Loan Demand and Reported That Customers' Transitioning From Commercial and Industrial Loans to Commercial Real Estate Loans Was a Very Important Reason (DISCONTINUED)
86109	1	Q		NSA	SUBLPDCIRWRNLGNQ	Number of Large Domestic Banks That Reported Weaker Commercial and Industrial Loan Demand and Reported That Customers' Transitioning From Commercial and Industrial Loans to Commercial Real Estate Loans Was Not an Important Reason (DISCONTINUED)
86058	1	Q		NSA	SUBLPDCIRWASLGNQ	Number of Large Domestic Banks That Reported Weaker Commercial and Industrial Loan Demand and Reported That Decreased Customer Accounts Receivable Financing Needs Was a Somewhat Important Reason
86061	1	Q		NSA	SUBLPDCIRWAVLGNQ	Number of Large Domestic Banks That Reported Weaker Commercial and Industrial Loan Demand and Reported That Decreased Customer Accounts Receivable Financing Needs Was a Very Important Reason
86055	1	Q		NSA	SUBLPDCIRWANLGNQ	Number of Large Domestic Banks That Reported Weaker Commercial and Industrial Loan Demand and Reported That Decreased Customer Accounts Receivable Financing Needs Was Not an Important Reason
86085	1	Q		NSA	SUBLPDCIRWISLGNQ	Number of Large Domestic Banks That Reported Weaker Commercial and Industrial Loan Demand and Reported That Decreased Customer Inventory Financing Needs Was a Somewhat Important Reason
86088	1	Q		NSA	SUBLPDCIRWIVLGNQ	Number of Large Domestic Banks That Reported Weaker Commercial and Industrial Loan Demand and Reported That Decreased Customer Inventory Financing Needs Was a Very Important Reason
86082	1	Q		NSA	SUBLPDCIRWINLGNQ	Number of Large Domestic Banks That Reported Weaker Commercial and Industrial Loan Demand and Reported That Decreased Customer Inventory Financing Needs Was Not an Important Reason
86067	1	Q		NSA	SUBLPDCIRWESLGNQ	Number of Large Domestic Banks That Reported Weaker Commercial and Industrial Loan Demand and Reported That Decreased Customer Investment in Plant or Equipment Was a Somewhat Important Reason
86070	1	Q		NSA	SUBLPDCIRWEVLGNQ	Number of Large Domestic Banks That Reported Weaker Commercial and Industrial Loan Demand and Reported That Decreased Customer Investment in Plant or Equipment Was a Very Important Reason
86064	1	Q		NSA	SUBLPDCIRWENLGNQ	Number of Large Domestic Banks That Reported Weaker Commercial and Industrial Loan Demand and Reported That Decreased Customer Investment in Plant or Equipment Was Not an Important Reason
86094	1	Q		NSA	SUBLPDCIRWMSLGNQ	Number of Large Domestic Banks That Reported Weaker Commercial and Industrial Loan Demand and Reported That Decreased Customer Merger or Acquisition Financing Needs Was a Somewhat Important Reason
86097	1	Q		NSA	SUBLPDCIRWMVLGNQ	Number of Large Domestic Banks That Reported Weaker Commercial and Industrial Loan Demand and Reported That Decreased Customer Merger or Acquisition Financing Needs Was a Very Important Reason
86091	1	Q		NSA	SUBLPDCIRWMNLGNQ	Number of Large Domestic Banks That Reported Weaker Commercial and Industrial Loan Demand and Reported That Decreased Customer Merger or Acquisition Financing Needs Was Not an Important Reason
86103	1	Q		NSA	SUBLPDCIRWPSLGNQ	Number of Large Domestic Banks That Reported Weaker Commercial and Industrial Loan Demand and Reported That Decreased Customers' Precautionary Demand for Cash and Liquidity Was a Somewhat Important Reason
86106	1	Q		NSA	SUBLPDCIRWPVLGNQ	Number of Large Domestic Banks That Reported Weaker Commercial and Industrial Loan Demand and Reported That Decreased Customers' Precautionary Demand for Cash and Liquidity Was a Very Important Reason
86100	1	Q		NSA	SUBLPDCIRWPNLGNQ	Number of Large Domestic Banks That Reported Weaker Commercial and Industrial Loan Demand and Reported That Decreased Customers' Precautionary Demand for Cash and Liquidity Was Not an Important Reason
86076	1	Q		NSA	SUBLPDCIRWGSLGNQ	Number of Large Domestic Banks That Reported Weaker Commercial and Industrial Loan Demand and Reported That Increased Customer Internally Generated Funds Was a Somewhat Important Reason
86079	1	Q		NSA	SUBLPDCIRWGVLGNQ	Number of Large Domestic Banks That Reported Weaker Commercial and Industrial Loan Demand and Reported That Increased Customer Internally Generated Funds Was a Very Important Reason
86073	1	Q		NSA	SUBLPDCIRWGNLGNQ	Number of Large Domestic Banks That Reported Weaker Commercial and Industrial Loan Demand and Reported That Increased Customer Internally Generated Funds Was Not an Important Reason
86022	1	Q		NSA	SUBLPDCIRTLSLGNQ	Number of Large Domestic Banks That Tightened and Reported That Current or Expected Liquidity Position Was a Somewhat Important Reason
86025	1	Q		NSA	SUBLPDCIRTLVLGNQ	Number of Large Domestic Banks That Tightened and Reported That Current or Expected Liquidity Position Was a Very Important Reason
86019	1	Q		NSA	SUBLPDCIRTLNLGNQ	Number of Large Domestic Banks That Tightened and Reported That Current or Expected Liquidity Position Was Not an Important Reason
86049	1	Q		NSA	SUBLPDCIRTSSLGNQ	Number of Large Domestic Banks That Tightened and Reported That Decreased Liquidity in the Secondary Market for These (Commercial and Industrial) Loans Was a Somewhat Important Reason
86052	1	Q		NSA	SUBLPDCIRTSVLGNQ	Number of Large Domestic Banks That Tightened and Reported That Decreased Liquidity in the Secondary Market for These (Commercial and Industrial) Loans Was a Very Important Reason
86046	1	Q		NSA	SUBLPDCIRTSNLGNQ	Number of Large Domestic Banks That Tightened and Reported That Decreased Liquidity in the Secondary Market for These (Commercial and Industrial) Loans Was Not an Important Reason
85986	1	Q		NSA	SUBLPDCIRTCSLGNQ	Number of Large Domestic Banks That Tightened and Reported That Deterioration in Current or Expected Capital Position Was a Somewhat Important Reason
85989	1	Q		NSA	SUBLPDCIRTCVLGNQ	Number of Large Domestic Banks That Tightened and Reported That Deterioration in Current or Expected Capital Position Was a Very Important Reason
85983	1	Q		NSA	SUBLPDCIRTCNLGNQ	Number of Large Domestic Banks That Tightened and Reported That Deterioration in Current or Expected Capital Position Was Not an Important Reason
85995	4	Q		NSA	SUBLPDCIRTDSLGNQ	Number of Large Domestic Banks That Tightened and Reported That Increase in Defaults by Borrowers in Public Debt Markets Was a Somewhat Important Reason
85998	1	Q		NSA	SUBLPDCIRTDVLGNQ	Number of Large Domestic Banks That Tightened and Reported That Increase in Defaults by Borrowers in Public Debt Markets Was a Very Important Reason
85992	1	Q		NSA	SUBLPDCIRTDNLGNQ	Number of Large Domestic Banks That Tightened and Reported That Increase in Defaults by Borrowers in Public Debt Markets Was Not an Important Reason
86031	1	Q		NSA	SUBLPDCIRTOSLGNQ	Number of Large Domestic Banks That Tightened and Reported That Less Favorable Economic Outlook Was a Somewhat Important Reason
86034	1	Q		NSA	SUBLPDCIRTOVLGNQ	Number of Large Domestic Banks That Tightened and Reported That Less Favorable Economic Outlook Was a Very Important Reason
86028	1	Q		NSA	SUBLPDCIRTONLGNQ	Number of Large Domestic Banks That Tightened and Reported That Less Favorable Economic Outlook Was Not an Important Reason
86040	1	Q		NSA	SUBLPDCIRTRSLGNQ	Number of Large Domestic Banks That Tightened and Reported That Reduced Tolerance for Risk Was a Somewhat Important Reason
86043	1	Q		NSA	SUBLPDCIRTRVLGNQ	Number of Large Domestic Banks That Tightened and Reported That Reduced Tolerance for Risk Was a Very Important Reason
86037	1	Q		NSA	SUBLPDCIRTRNLGNQ	Number of Large Domestic Banks That Tightened and Reported That Reduced Tolerance for Risk Was Not an Important Reason
86013	1	Q		NSA	SUBLPDCIRTISLGNQ	Number of Large Domestic Banks That Tightened and Reported That Worsening of Industry-Specific Problems Was a Somewhat Important Reason
86016	1	Q		NSA	SUBLPDCIRTIVLGNQ	Number of Large Domestic Banks That Tightened and Reported That Worsening of Industry-Specific Problems Was a Very Important Reason
86010	1	Q		NSA	SUBLPDCIRTINLGNQ	Number of Large Domestic Banks That Tightened and Reported That Worsening of Industry-Specific Problems Was Not an Important Reason
82716	2	W		NSA	MORTPTS1US	Origination Fees and Discount Points for 1-Year Adjustable Rate Mortgage in the United States (DISCONTINUED)
82715	3	W		NSA	MORTPTS15US	Origination Fees and Discount Points for 15-Year Fixed Rate Mortgage in the United States (DISCONTINUED)
82717	12	W		NSA	MORTPTS30US	Origination Fees and Discount Points for 30-Year Fixed Rate Mortgage in the United States (DISCONTINUED)
82718	3	W		NSA	MORTPTS5US	Origination Fees and Discount Points for 5/1-Year Adjustable Rate Mortgage in the United States (DISCONTINUED)
107915	1	A		NSA	IPUZNW000110000	Output per Worker for Private Nonfarm in the District of Columbia
82563	19	D		NSA	RIFSPPNA2P2D01NB	Overnight A2/P2 Nonfinancial Commercial Paper Interest Rate
82540	9	D		NSA	RIFSPPAAAD01NB	Overnight AA Asset-Backed Commercial Paper Interest Rate
82554	12	D		NSA	RIFSPPFAAD01NB	Overnight AA Financial Commercial Paper Interest Rate
82569	11	D		NSA	RIFSPPNAAD01NB	Overnight AA Nonfinancial Commercial Paper Interest Rate
82636	63	D		NSA	OBFR	Overnight Bank Funding Rate
82641	36	D		NSA	OBFRVOL	Overnight Bank Funding Volume
11626	1	W		NSA	PEUCCCPR	Pandemic Emergency Unemployment Compensation Continued Claims in Puerto Rico
11627	1	W		NSA	PEUCCCVI	Pandemic Emergency Unemployment Compensation Continued Claims in the U.S. Virgin Islands
11632	1	W		NSA	PUACCPR	Pandemic Unemployment Assistance Continued Claims in Puerto Rico
11633	1	W		NSA	PUACCVI	Pandemic Unemployment Assistance Continued Claims in the U.S. Virgin Islands
11634	2	W		NSA	PUAICPR	Pandemic Unemployment Assistance Initial Claims in Puerto Rico
11635	1	W		NSA	PUAICVI	Pandemic Unemployment Assistance Initial Claims in the U.S. Virgin Islands
138362	1	A		NSA	MPU5650012	Paper Products: Total Factor Productivity
79692	1	A		NSA	WTPRSBWCEOC4483	Participatory Recreational Services by Water Craft, Except Overnight Cruises With Cabin Accommodation for Water Transportation, All Establishments, Employer Firms
72068	1	A		NSA	CCRCAALFFTE496233	Patient Out-Of-Pocket From Patients and Their Families for Continuing Care Retirement Communities and Assisted Living Facilities for The Elderly, All Establishments, Employer Firms
75735	1	A		NSA	FPCPOFPATFA462141	Patient Out-Of-Pocket From Patients and Their Families for Family Planning Centers, All Establishments, Employer Firms
75925	1	A		NSA	HHCSPOFPATF46216	Patient Out-Of-Pocket From Patients and Their Families for Home Health Care Services, All Establishments, Employer Firms
76136	1	A		NSA	KDCPOFPATFA4621492	Patient Out-Of-Pocket From Patients and Their Families for Kidney Dialysis Centers, All Establishments, Employer Firms
76204	1	A		NSA	MADLPOFPATF46215	Patient Out-Of-Pocket From Patients and Their Families for Medical and Diagnostic Laboratories, All Establishments, Employer Firms
76273	1	A		NSA	NARCFPOFPAT4623	Patient Out-Of-Pocket From Patients and Their Families for Nursing and Residential Care Facilities, All Establishments, Employer Firms
76287	1	A		NSA	NCFNFPOFPA46231	Patient Out-Of-Pocket From Patients and Their Families for Nursing Care Facilities (Skilled Nursing Facilities), All Establishments, Employer Firms
76440	1	A		NSA	OOCPOFPATFA462131	Patient Out-Of-Pocket From Patients and Their Families for Offices of Chiropractors, All Establishments, Employer Firms
76463	1	A		NSA	OOMHPPPOFP462133	Patient Out-Of-Pocket From Patients and Their Families for Offices of Mental Health Practitioners (Except Physicians), All Establishments, Employer Firms
76485	1	A		NSA	OOOPOFPATFA462132	Patient Out-Of-Pocket From Patients and Their Families for Offices of Optometrists, All Establishments, Employer Firms
76532	1	A		NSA	OOPOASTAAPO462134	Patient Out-Of-Pocket From Patients and Their Families for Offices of Physical, Occupational and Speech Therapists, and Audiologists, All Establishments, Employer Firms
